181.218750,4880.000000,634.263367,483.640259,
182.937500,5113.000000,628.567078,491.826111,
183.812500,5128.000000,625.725159,492.199463,
184.671875,5093.000000,623.066406,490.738831,
186.406250,5142.000000,617.345642,491.956116,
187.390625,3294.000000,622.746155,425.598816,
188.250000,3106.000000,621.955200,418.658844,
189.125000,2977.000000,621.003662,413.815704,
189.984375,2931.000000,619.705688,411.917969,
190.843750,2942.000000,618.074585,412.020813,
191.843750,2940.000000,616.277039,411.586761,
192.578125,2941.000000,614.943298,411.334961,
193.437500,2998.000000,612.919189,412.973358,
194.312500,3091.000000,610.491394,415.822205,
196.031250,3254.000000,605.649353,420.588409,
198.515625,5389.000000,576.391418,491.961792,
199.390625,5424.000000,573.171021,492.188049,
203.781250,5246.500000,561.837341,480.837036,
204.656250,5069.000000,561.872498,473.846375,
205.531250,5096.000000,558.929810,473.541565,
206.406250,5120.000000,556.026794,473.088623,
208.171875,4842.000000,555.704102,461.662170,
209.921875,4568.250000,555.965759,450.535919,
214.312500,4294.500000,550.849854,435.697418,
215.203125,4059.000000,553.762878,427.399872,
215.953125,6257.000000,505.749329,490.340942,
222.984375,6901.000000,468.616577,489.740723,
224.734375,7042.000000,459.572937,488.089172,
225.609375,6968.000000,458.747253,483.479828,
226.500000,6294.000000,473.641785,463.970123,
227.359375,6181.000000,474.313416,458.731781,
228.234375,6124.000000,473.561218,454.847717,
229.109375,5994.000000,474.875732,449.255859,
229.984375,5944.000000,474.116272,445.590942,
231.843750,5820.000000,473.248383,437.443176,
232.593750,5752.000000,473.512695,433.788452,
233.593750,5651.000000,474.268799,428.740601,
234.468750,5615.000000,473.498718,425.473022,
235.343750,5554.000000,473.530365,421.698456,
236.203125,5497.000000,473.548828,418.077454,
237.078125,5427.000000,474.002319,414.183655,
237.953125,5400.000000,473.223755,411.151123,
238.828125,5272.000000,475.610474,406.237640,
239.703125,5290.000000,473.569702,404.073212,
240.578125,5269.000000,472.780273,401.179688,
241.437500,5197.000000,473.677795,397.451843,
242.312500,5150.000000,473.829193,394.145844,
243.187500,5072.000000,475.038910,390.362122,
244.062500,5057.000000,474.285767,387.627747,
244.937500,5003.000000,474.849823,384.294861,
245.796875,4973.000000,474.708984,381.396606,
246.671875,4966.000000,473.838562,378.794617,
247.546875,4919.000000,474.340332,375.633240,
248.421875,4878.000000,474.699158,372.583252,
249.296875,4849.000000,474.708527,369.712891,
250.156250,4815.000000,474.952606,366.841339,
251.031250,4780.000000,475.264648,363.934998,
251.906250,4776.000000,474.566284,361.398621,
252.781250,4733.000000,475.248535,358.438354,
253.656250,4714.000000,475.153625,355.754608,
254.531250,4647.000000,476.767975,352.618866,
255.406250,4620.000000,477.046021,349.906586,
256.281250,4636.000000,475.865295,347.580444,
257.171875,4630.000000,475.480225,345.007416,
258.046875,4620.000000,475.286255,342.446777,
258.937500,4626.000000,474.558472,339.954803,
259.812500,4600.000000,475.010803,337.289673,
260.687500,4588.000000,475.008850,334.727325,
261.578125,4594.000000,474.399414,332.222229,
262.453125,4570.000000,474.905121,329.607574,
263.343750,4590.000000,473.873840,327.153381,
264.218750,4568.000000,474.388428,324.564911,
265.093750,4558.000000,474.513245,322.033691,
265.984375,4572.000000,473.812073,319.526154,
266.859375,4558.000000,474.158447,316.989868,
267.750000,4550.000000,474.326294,314.430756,
268.625000,4546.000000,474.391113,311.927094,
269.500000,4560.000000,473.846252,309.432526,
270.390625,4556.000000,473.987823,306.881775,
271.265625,4540.000000,474.599884,304.389984,
272.156250,4550.000000,474.315979,301.837036,
273.031250,4562.000000,473.997803,299.315277,
273.906250,4556.000000,474.365051,296.826508,
274.796875,4564.000000,474.271484,294.260345,
275.671875,4592.000000,473.497345,291.662018,
276.562500,4566.000000,474.701050,289.213959,
277.437500,4564.000000,475.078369,286.731720,
278.312500,4596.000000,474.282227,284.079681,
279.203125,4584.000000,475.100281,281.606873,
280.078125,4574.000000,475.876770,279.185272,
280.968750,4592.000000,475.708069,276.545441,
281.843750,4592.000000,476.207336,274.070740,
282.734375,4616.000000,475.911530,271.369537,
283.593750,4634.000000,475.849335,268.790283,
284.468750,4672.000000,475.142395,265.976929,
285.328125,4655.000000,476.381226,263.700836,
286.203125,4678.000000,476.281433,261.006866,
287.062500,4707.000000,476.006409,258.280212,
287.937500,4718.000000,476.407776,255.690323,
288.796875,4735.000000,476.631165,253.075409,
289.671875,4756.000000,476.776855,250.363037,
290.531250,4778.000000,476.917786,247.673599,
291.406250,4842.000000,475.712738,244.379898,
292.265625,4878.000000,475.485840,241.461960,
293.140625,4903.000000,475.693298,238.634247,
294.000000,4892.000000,477.113708,236.368713,
294.875000,4973.000000,475.580872,232.693649,
295.734375,4991.000000,476.144867,229.984741,
296.609375,5045.000000,475.617004,226.651413,
297.468750,5084.000000,475.609741,223.577393,
298.343750,5140.000000,475.143524,220.150330,
300.078125,5192.000000,476.257080,214.323349,
300.937500,5282.000000,474.901215,210.242325,
302.546875,8163.000000,390.283569,149.902054,
304.281250,7302.000000,420.793488,159.935806,
305.156250,7199.000000,426.111420,158.771286,
306.015625,6996.000000,434.284668,159.907150,
306.890625,6878.000000,439.967407,159.363495,
307.750000,6839.000000,443.329102,157.269592,
308.625000,6936.000000,442.925446,152.134659,
309.484375,6756.000000,450.286438,153.346725,
311.234375,6936.000000,450.223816,143.415131,
312.125000,6839.000000,455.394623,142.858597,
313.000000,6744.000000,460.439026,142.421707,
313.890625,6668.000000,465.005951,141.578568,
314.765625,6541.000000,470.813660,142.175812,
315.656250,6404.000000,476.858643,143.124298,
316.531250,6350.000000,480.732666,142.093582,
317.546875,6130.500000,489.031799,145.162415,
318.421875,5911.000000,496.779968,148.817596,
321.828125,5830.000000,508.289459,143.000656,
322.718750,5792.000000,511.698456,142.092865,
323.718750,5748.000000,515.550476,141.190796,
324.609375,5101.000000,531.647644,158.295776,
325.500000,4991.000000,536.230469,159.924286,
326.375000,4973.000000,538.862305,158.927048,
327.265625,4924.000000,542.145325,158.887924,
328.140625,4862.000000,545.611755,159.337250,
329.031250,4787.000000,549.323059,160.234268,
329.906250,4758.000000,552.113403,159.800583,
330.796875,4709.000000,555.287964,160.023315,
331.671875,4697.000000,557.762329,159.157715,
332.562500,4838.000000,557.746704,153.423477,
333.437500,4956.000000,558.217041,148.416367,
334.328125,4945.000000,560.878723,147.552414,
335.203125,4851.000000,564.757202,149.465393,
336.093750,4842.000000,567.361572,148.642273,
336.968750,4804.000000,570.338562,148.841110,
337.859375,4785.000000,573.078491,148.442169,
338.750000,4724.000000,576.362427,149.498978,
339.625000,4695.000000,579.153442,149.554932,
341.375000,4678.000000,584.215027,148.411682,
342.250000,4643.000000,587.042480,148.808960,
343.125000,4618.000000,589.740723,148.910599,
344.000000,4576.000000,592.592590,149.645615,
345.750000,4554.000000,597.644714,149.100388,
346.625000,4554.000000,600.075989,148.502655,
347.500000,4532.000000,602.687500,148.715347,
348.375000,4530.000000,605.138611,148.265182,
349.250000,4482.000000,607.904053,149.479660,
350.125000,4438.000000,610.599976,150.599075,
351.750000,4491.000000,614.800720,147.997116,
352.609375,4461.000000,617.341980,148.738205,
353.484375,4461.000000,619.776489,148.441299,
354.359375,4453.000000,622.243530,148.468216,
355.218750,4390.000000,624.827148,150.509949,
356.093750,4468.000000,627.042419,147.525681,
356.968750,4442.000000,629.543823,148.311752,
357.828125,4445.000000,631.935730,148.094955,
358.703125,4152.000000,634.617065,158.566284,
359.562500,4166.000000,636.854858,158.028366,
